Trend,Case Number,Priority,State,Account,Product,Short Description,Sys Created On,Resolved At,"TTR (days, hrs, mins)","SLA Business Duration (days, hrs, mins)","SLA Actual Duration (days, hrs, mins)",TTR (Seconds),SLA Business Duration (Seconds),SLA Actual Duration (Seconds),SLA Stage,SLA Start Time,SLA Pause Time,SLA End Time,Assignment Group,Assigned To,Sys Updated On,Sys Updated By,Sys Mod Count,Problem,Description,Close Notes
Audit,CS1761620,3 - Medium,Closed,Mid Yorkshire Teaching NHS Trust,Symphony,FW: PALS Enquiry PE108578 | ,01/04/2026 13:57:22,01/04/2026 18:04:43,"4 hrs, 7 mins","3 hrs, 2 mins","4 hrs, 7 mins",14841.0,10958.0,14841.0,Completed,01/04/2026 13:57:22,,07/04/2026 13:10:58,Acute Care Symphony Support Level 1,Shazad Ishaque,07/04/2026 13:10:58,aamir.maqsud@nhs.net,9,,"STOP! Unless you are EXPECTING THIS EMAIL do NOT click on any links, or open any attachments. This may be a phishing email that could compromise our security.

Please can you provide an audit of below?

Thanks.

Aamir Maqsud
Digital Systems Manager
The Mid Yorkshire Teaching NHS Trust
Dewsbury & District Hospital
Halifax Road, Dewsbury,
West Yorkshire, WF13 4HS

From: MOORHOUSE, Martin (MID YORKSHIRE TEACHING NHS TRUST) <martin.moorhouse1@nhs.net>
Sent: 23 March 2026 07:27
To: HORLER, Jason (MID YORKSHIRE TEACHING NHS TRUST) <jason.horler@nhs.net>; MAQSUD, Aamir (MID YORKSHIRE TEACHING NHS TRUST) <aamir.maqsud@nhs.net>; PLYTAITYTE, Sandra (MID YORKSHIRE TEACHING NHS TRUST) <sandra.plytaityte@nhs.net>; WALSH, Jackie (MID YORKSHIRE TEACHING NHS TRUST) <jackie.walsh2@nhs.net>; CINNAMON, Gareth (MID YORKSHIRE TEACHING NHS TRUST) <gareth.cinnamon@nhs.net>
Subject: FW: PALS Enquiry PE108578 |
Importance: High


Morning all,



Hospital number: 7693864

Can you check if staff member Victoria Foulds-Duncan has accessed their records since September 2022.



Regards

[MYDS_Logo]
Martin Moorhouse
Information Governance
Manager


Office of Data Protection &
Information Governance
Mid Yorkshire Teaching NHS Trust
Dewsbury & District Hospital
Halifax Road, Dewsbury,
West Yorkshire, WF13 4HS



Extension:  36210
External Tel:  01924 319210
Email: martin.moorhouse1@nhs.net<mailto:martin.moorhouse1@nhs.net>
[cid:image002.jpg@01DCBA96.6FEB8900]
[cid:image003.png@01DCBA96.6FEB8900]

Please don't print this e-mail unless you really need to.
Disclaimer:
This is an e-mail from The Mid Yorkshire Teaching NHS Trust (the Trust). This message and any files transmitted with it are confidential. If you are not the intended recipient any reading, printing, storage, disclosure, copying or any other action taken in respect of the e-mail is prohibited and may be unlawful.
If you have received this message in error, please notify the sender immediately by using the reply function and then delete what you have received. The Trust accepts no responsibility for any changes made to this message after it has been sent by the original author. The views or opinions contained herein do not necessarily represent the views of the Trust. This e-mail or any of its attachments may contain data that falls within the scope of the Data Protection Acts. You must ensure that any handling or processing of such data by you is fully compliant with the terms and provisions of the Data Protection Act 2018


[https://res.public.onecdn.static.microsoft/assets/bookwithme/misc/CalendarPerson20px.png]<https://urldefense.com/v3/__https://outlook.office.com/bookwithme/user/c42051ec71a54007afa6cf684c40acea@nhs.net?anonymous&ep=bwmEmailSignature__;!!IJLR5QJm7ttc!g2RUhcnothrqti1UcgimA6PsqfM09i40XA9Xv11wGH2n5GC6aRg4DpX0XIe-E1ceIajQM88TJ61WIbHdC9vy3L2S$>
Book time to meet with me<https://urldefense.com/v3/__https://outlook.office.com/bookwithme/user/c42051ec71a54007afa6cf684c40acea@nhs.net?anonymous&ep=bwmEmailSignature__;!!IJLR5QJm7ttc!g2RUhcnothrqti1UcgimA6PsqfM09i40XA9Xv11wGH2n5GC6aRg4DpX0XIe-E1ceIajQM88TJ61WIbHdC9vy3L2S$>





************************************************************************************** ******************************

This message may contain confidential information. If you are not the intended recipient please:
i) inform the sender that you have received the message in error before deleting it; and
ii) do not disclose, copy or distribute information in this e-mail or take any action in relation to its content (to do so is strictly prohibited and may be unlawful).
Thank you for your co-operation.

NHS.net Connect is the secure email, collaboration and directory service available for all NHS staff in England. NHS.net Connect is approved for exchanging patient data and other sensitive information with NHS.net Connect and other accredited email services.

For more information and to find out how you can switch visit Joining NHS.net Connect - NHS.net Connect Support<https://urldefense.com/v3/__https://support.nhs.net/article-categories/joining-nhsmail/__;!!IJLR5QJm7ttc!g2RUhcnothrqti1UcgimA6PsqfM09i40XA9Xv11wGH2n5GC6aRg4DpX0XIe-E1ceIajQM88TJ61WIbHdC65z6KxJ$>","Hello Aamir,
 
I'm pleased to let you know that we've found a resolution for your case CS1761620.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1765328,4 - Low,Closed,North Cumbria Integrated Care NHS Foundation Trust,Symphony,Patient Record Audit,10/04/2026 14:10:42,10/04/2026 16:53:57,"2 hrs, 43 mins",N/A,N/A,9795.0,,,,,,,Acute Care Symphony Support Level 1,Shazad Ishaque,13/04/2026 08:34:44,system,8,,"Require audit of all activity on following patient's record between 01 January 2020 - 31 March 2026.
NHS Number 4008308512

Of you require any further information please let me know.
Many Thanks","Hello Angela,
 
I'm pleased to let you know that we've found a resolution for your case CS1765328.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
Audit,CS1765749,4 - Low,Closed,North Cumbria Integrated Care NHS Foundation Trust,Symphony,Patient Record Audit,13/04/2026 09:08:39,13/04/2026 15:29:24,"6 hrs, 20 mins",N/A,N/A,22845.0,,,,,,,Acute Care Symphony Support Level 1,Shazad Ishaque,13/04/2026 15:40:23,Angela.Cooke@ncic.nhs.uk,7,,"Require audit of all activity on following patient's record between 23 March - 10 April 2026.
NHS Number 6128176313

If you require any further information please let me know.
Many Thanks","Hello Angela,
 
I'm pleased to let you know that we've found a resolution for your case CS1765749.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shazad"
Audit,CS1768476,4 - Low,Closed,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Symphony,Staff Audit Request ,15/04/2026 16:02:51,16/04/2026 17:00:38,"1 day, 57 mins","8 hrs, 57 mins","1 day, 57 mins",89867.0,32229.0,89867.0,Completed,15/04/2026 16:02:51,,30/04/2026 17:01:26,Acute Care Symphony Support Level 1,Konrad Siddons,30/04/2026 17:01:26,system,8,,Please can we have an audit on user rebecca.thirlwell from 01/10/2025-14/04/2026.,"Hello Laura,
 
I'm pleased to let you know that we've found a resolution for your case CS1768476.
 
To resolve this:

As per our earlier telephone conversation, I have been unable to find any evidence of activity within Symphony for Rebecca Thirlwell since 28/03/2024.
This is confirmed by the LastSuccessLogonDTime recorded within her Staff table entry which shows the last time she logged into Live Symphony was on 28/03/2024 @ 16:01.

I hope this helps

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
Audit,CS1774860,4 - Low,Closed,Health Service Executive,Symphony - PAS Interface Inbound,Issue with patients appearing as RIP on symphony,28/04/2026 15:22:07,07/05/2026 16:16:48,"9 days, 54 mins",N/A,N/A,780881.0,,,,,,,Acute Care Symphony Support Level 1,Konrad Siddons,21/05/2026 16:17:27,system,9,,"We recently had a patient that attended ED and when they searched for patient on symphony it had the black banner and marked patient RIP. This patient is alive and had no date of death entered on PAS. Konrad at the time looked at this for margaret in ED and said must have been an update done on PAS. I made contact with IMS maxims and they ran a report on this patient and confirmed no RIP updates were ever done on this patient. 

Please see report below. Can we get it investigated why this happened on symphony as it is confirmed there was no RIP data sent across the interface to symphony. NGH-26-012274

I have checked the interfacing logs for this patient for April 22nd.
Patient Updates were sent to Symphony for the patient, but no RIP data was sent. We populate the Date of Death in the PID segment of a Patient Update A31 HL7 message. It is the second last field in the PID segment.
There are 3 patient updates in the log file for yesterday (7.31am, 10.25am, 2.49pm) and none of them show anything in the second last field in the PID segment (last part of segment below - as you can see - nothing in the second last field):
|Y|S|01||||||||||||
I have also run an audit for this patient and it does not show any update to the Date of Death for this patient on PAS.
PAS did not send RIP data for this patient to EMIS yesterday.","Hello Michelle,
 
I'm pleased to let you know that we've found a resolution for your case CS1774860.
 
To resolve this:

We have interrogated the DAD_Logs and the Patient Audit tables and found the following.

2 A31 PMI Inbound Service messages were received into Symphony on 26/01/26.
The first at 15:44:37 and the second at 18:45:27.
Both contained a Date of Death for the Patient  021577 of 31/10/2025 within the PID:29 message field .
We have confirmed this date as having been added to the Patient_Details record for the Patient at that time and it would appear the RIP flag was also added to the Patient table entry.

This would appear therefore, to confirm our earlier response that the data was showing the RIP marker having been set via the DAD Interface.

Many thanks
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
Audit,CS1775698,4 - Low,Closed,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Symphony,Audit for BDGH-25-046633-1,29/04/2026 17:03:45,13/05/2026 17:47:20,"14 days, 43 mins","14 hrs, 38 mins","1 day, 7 hrs, 22 mins",1212215.0,52708.0,112923.0,Completed,29/04/2026 17:03:45,,27/05/2026 17:47:26,Acute Care Symphony Support Level 1,Shazad Ishaque,27/05/2026 17:47:28,system,18,,"Can we please have an audit for patient D0827339 attendance BDGH-25-046633-1? To include if possible: access to the record in Symphony, and any modifications to the attendance after the attendance dates.","Hello Laura,
 
I'm pleased to let you know that we've found a resolution for your case CS1775698.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1775945,4 - Low,Closed,Isle Of Wight NHS Trust,Symphony,Access to diagnosis audit code spreadsheet,30/04/2026 11:07:56,30/04/2026 12:59:57,"1 hr, 52 mins","1 hr, 19 mins","1 hr, 19 mins",6721.0,4749.0,4749.0,Completed,30/04/2026 11:07:56,,30/04/2026 13:32:27,Acute Care Symphony Support Level 1,Konrad Siddons,30/04/2026 13:32:29,system,15,,Please can you give me access to the Diagnosis audit code spreadsheet? I am trying to do the audits but I am getting an error message saying 'we couldn't authenticate with the credentials provided. Our Analytics Team have tried giving me access but they can't do it so advised me to raise a call with you.,"Hello Kara,
 
I'm reaching out to provide you with an update on your case CS1775945.
 
Thank you for your response to by earlier update.

If you require access setting for a particular Symphony SQL database we are able to assist, provided we have approval from your local Symphony Administrator.
If the access is for a particular type of data or functionality within the Symphony Application, your local System Administrator should be able to assist, as I mentioned previously. Application access/security is outside our jurisdiction.

As this appears to be for a Windows/Server/Directory/File location you need to have access to, this would need to be granted by your local IT/Server Team.

We at OPTUM have no access to or jurisdiction over Windows Security settings for your Servers.

A local IT Service Service Desk Request would appear to be the most appropriate way ahead for you, as you yourself suggested.

I hope this helps.

I have therefore set this request to Resolved.

Many thanks.
 
If you have any questions or need further clarification, please don't hesitate to reply to this email.
 
Kind regards,
Konrad"
Audit,CS1778808,4 - Low,Closed,Northampton General Hospital NHS Trust,Symphony,Audit data request for specified patients between time period provided,07/05/2026 11:02:40,07/05/2026 15:58:12,"4 hrs, 55 mins","2 hrs, 36 mins","2 hrs, 36 mins",17732.0,9378.0,9378.0,Completed,07/05/2026 11:02:40,,07/05/2026 16:04:33,Acute Care Symphony Support Level 1,Gareth Evans,07/05/2026 16:04:35,system,23,,"Please could you provide me with an extract containing details of who accessed and/or edited (with dates, times and action) the following records in Symphony between 01/01/2013 and 31/12/2015.

Hosp No: 2182136
Hosp No: 2165095
Hosp No: 2152388
Hosp No: 2214133
Hosp No: 2236753

Thank you","Hello Michelle,
 
Thanks for confirming that we’ve found a resolution for your case CS1778808.
 
To resolve this, I provided the requested audit.

We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
Audit,CS1780833,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-03,11/05/2026 15:45:02,15/05/2026 08:38:58,"3 days, 16 hrs, 53 mins","14 hrs, 7 mins","2 days, 13 hrs, 46 mins",320036.0,50868.0,222406.0,Completed,11/05/2026 15:45:02,,29/05/2026 08:39:26,Acute Care Symphony Support Level 1,Gareth Evans,29/05/2026 08:39:27,system,27,,Please can an audit report be provided using the parameters in the attached Word doc,"Hello Donna,
 
Thanks for confirming that we’ve found a resolution for your case CS1780833.
 
To resolve this, I provided the requested audit
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
Audit,CS1781276,4 - Low,Closed,North Cumbria Integrated Care NHS Foundation Trust,Symphony,Patient Record Audit,12/05/2026 11:08:35,18/05/2026 15:58:32,"6 days, 4 hrs, 49 mins",N/A,N/A,535797.0,,,,,,,Acute Care Symphony Support Level 1,Shazad Ishaque,18/05/2026 15:58:34,system,21,,"Patient was triaged at 17.42 to ED CIC on 29/04/26 - Hospital #114 8422
3 people have seen the notes in Symphony where ""NOT FOR SURGERY"" was documented in the plan but that has now disappeared and looks like someone has deleted this prior to 07/05/2026.
Can you please provide audit of when this was removed.
Many thanks.",Closed by customer.
Audit,CS1781289,4 - Low,Closed,North Cumbria Integrated Care NHS Foundation Trust,Symphony,Patient Record Audit,12/05/2026 11:16:39,13/05/2026 16:49:35,"1 day, 5 hrs, 32 mins",N/A,N/A,106376.0,,,,,,,Acute Care Symphony Support Level 1,Konrad Siddons,14/05/2026 10:41:39,system,10,,"Can you please provide an audit of any changes to the following patient's address in Symphony, since 01/01/2018 and a log of who made those changes.  Many thanks.
NHS No. 714 128 6144","Hello Angela,
 
I'm pleased to let you know that we've found a resolution for your case CS1781289.
 
To resolve this:

We have interrogated the Patient Address and Audit table in Live Symphony and found the following:

Permanent Address
The Patient's Permanent Address was created as Postcode CA7 9SD, WIGTON on 01/11/2015 @ 18:03 by User ITDev.
This was changed to Postcode CA14 4HB, CHILDREN'S SERVICES, CCC on 07/09/2018 @ 14:20 by User SymphonyAdmin
The Permanent Address has not been changed since.

Correspondence Address
The Patient's Correspondence Address was created as Postcode CA7 9SD, WIGTON on 01/11/2015 @ 18:03 by User ITDev.
This was changed to Postcode CA14 4HB, CHILDREN'S SERVICES WEST CUMBRIA on 07/05/2026 @ 13:16 by User KTurnbull. 

NOK Address
The Patient's NOK Address was created as Postcode CA2 4UH, DURDAR on 11/06/2022 @ 11:45 by User BSHannan.
This was changed to Postcode CA2 4RR, CARLISLE on 21/02/2023 @ 10:08 by User BSHannan.
This was changed to Postcode CA2 4UH, DURDAR on 11/05/2025 @ 11:25 by User BSHannan.

I hope this helps

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
Audit,CS1781743,4 - Low,Closed,Mid Yorkshire Teaching NHS Trust,Symphony,Urgent - Audit on staff member for an investigation,12/05/2026 17:35:43,18/05/2026 10:07:42,"5 days, 16 hrs, 31 mins","22 hrs, 31 mins","5 days, 12 hrs, 42 mins",491519.0,81072.0,477723.0,Completed,12/05/2026 17:35:43,,19/05/2026 13:14:33,Acute Care Symphony Support Level 1,Konrad Siddons,19/05/2026 13:14:35,system,24,,Please can you pull an audit on all patients accessed by Hollie.McDermott in the last month? Can you also audit any CP-is special case indicators she has removed from patients?,"Hello Aamir,
 
I'm reaching out to provide you with an update on your case CS1781743.
 
We have interrogated the Symphony database and searched for Patients accessed by the specified user in the last month and any evidence of them having deleted CP-IS Patient Special Indicator(s) flag data during that time.
Please find the attached spreadsheet which documents our findings.

Please Note - we could find no evidence of CP-IS data having been deleted in the specified period, but for clarification, we have included details of all such occurrences for this user found on the database.

I hope this helps.

Many thanks.
 
If you have any questions or need further clarification, please don't hesitate to reply to this email.
 
Kind regards,
Konrad"
Audit,CS1782464,3 - Medium,Closed,Leeds Teaching Hospitals NHS Trust,Symphony,Domestic abuse audit,14/05/2026 06:47:14,14/05/2026 10:16:04,"3 hrs, 28 mins","1 hr, 57 mins","3 hrs, 10 mins",12530.0,7066.0,11432.0,Completed,14/05/2026 06:47:14,,28/05/2026 10:17:26,Acute Care Symphony Support Level 1,Sheree Chadwick,28/05/2026 10:17:27,system,32,,I request this audit back last year CS153929. Can you please provide a list of both adults and children that have been flagged for high risk of domestic abuse. The report need to include the PAS number and NHS number. I know this is a big asked but is needed for a meeting today at 10am.,"Hello Julie,
 
I'm pleased to let you know that we've found a resolution for your case CS1782464.
 
To resolve this, Audit has been provided as requested,
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Sheree"
Audit,CS1787355,3 - Medium,Closed,Leeds Teaching Hospitals NHS Trust,Symphony,Deceased Account,26/05/2026 09:55:24,01/06/2026 11:33:28,"6 days, 1 hr, 38 mins","22 hrs, 29 mins","1 day, 22 hrs, 29 mins",524284.0,80978.0,167378.0,Completed,26/05/2026 09:55:24,,15/06/2026 11:35:26,Acute Care Symphony Support Level 1,Gareth Evans,15/06/2026 11:35:27,system,20,,Can you provide an audit of any staff that have accessed or made any changes on  466 135 3730  between 13/05/2026 and 15/05/2026. Can you also check if any transfers of episode of care were done that are connected to the above please.,"Hello Julie,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1787355.
 
To resolve this, I provided the requested audit.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,

Gareth"
Audit,CS1790814,4 - Low,Closed,Norfolk and Norwich University Hospitals NHS Foundation Trust,Symphony,User audit for LW108,01/06/2026 11:17:32,15/06/2026 13:35:20,"14 days, 2 hrs, 17 mins","23 hrs, 21 mins","4 days, 8 hrs, 14 mins",1217868.0,84088.0,375290.0,Completed,01/06/2026 11:17:32,,15/06/2026 13:35:20,Acute Care Symphony Support Level 1,Shazad Ishaque,15/06/2026 13:35:21,system,20,,"The IG team have been asked for an ED Symphony user audit to support an internal investigation. Could you please urgently request the system provider to provide us with an audit report of:

User: LW108
Time period: 01/03/2026 to 19/04/2026",Closed by customer.
Audit,CS1791131,3 - Medium,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-05,01/06/2026 14:54:39,03/06/2026 11:25:44,"1 day, 20 hrs, 31 mins","2 hrs, 5 mins","17 hrs, 46 mins",160265.0,7521.0,63967.0,Completed,01/06/2026 14:54:39,,09/06/2026 15:41:51,Acute Care Symphony Support Level 1,Gareth Evans,09/06/2026 15:41:53,system,18,,Please can an audit be created for each patient listed in the Word doc using the criteria supplied in the Word doc.,"Hello Donna,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1791131.
 
To resolve this, I provided the requested audit.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
Audit,CS1791277,4 - Low,Closed,Betsi Cadwaladr University Healthboard,Symphony,FOI request ,01/06/2026 17:10:20,02/06/2026 12:42:08,"19 hrs, 31 mins","2 hrs, 59 mins","18 hrs, 48 mins",70308.0,10746.0,67726.0,Completed,01/06/2026 17:10:20,,02/06/2026 12:42:08,Acute Care Symphony Support Level 1,Gareth Evans,02/06/2026 12:42:10,system,24,,"have received and FOI request for 4 attendances (need reported by 05/06/2026 under FOI act)
gced-23-007079-1
gced-23-034004-1
gced-24-025036-1
gced-25-011536-1 

patient wants to know all staff users (as User ID) that have accessed and./or viewed 'his records since they were created.


in ssrs there's no sensitive reports 'trawling for viewing users audit' that would reveal such data... any ideas? can one be built? enter att number and reveal all users interactions?

:|

J",Closed by customer.
Audit,CS1794134,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-06 - Hosp No: DIS0720087 ,05/06/2026 15:39:59,10/06/2026 14:52:35,"4 days, 23 hrs, 12 mins","23 hrs, 12 mins","4 days, 23 hrs, 12 mins",429156.0,83556.0,429156.0,Completed,05/06/2026 15:39:59,,11/06/2026 10:36:09,Acute Care Symphony Support Level 1,Shazad Ishaque,11/06/2026 10:36:11,system,17,,Please can an audit be created for the patients on the Word doc using the parameters outlined in the document.,"Hello Donna,
 
I'm pleased to let you know that we've found a resolution for your case CS1794134.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1794194,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-06 - Hosp No: DIS2420066,05/06/2026 16:33:18,10/06/2026 15:48:36,"4 days, 23 hrs, 15 mins","23 hrs, 15 mins","4 days, 23 hrs, 15 mins",429318.0,83718.0,429318.0,Completed,05/06/2026 16:33:18,,11/06/2026 10:33:13,Acute Care Symphony Support Level 1,Shazad Ishaque,11/06/2026 10:33:14,system,16,,"Audit request:

Please provide an audit showing all users that have accessed patient record
DIS2420066 in Symphony between 01/04/2026 and 31/05/2026","Hello Donna,
 
I'm pleased to let you know that we've found a resolution for your case CS1794194.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1794197,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-06 - Hosp No: DIS3159398 ,05/06/2026 16:37:51,08/06/2026 13:12:29,"2 days, 20 hrs, 34 mins","4 hrs, 34 mins","2 days, 20 hrs, 34 mins",246878.0,16478.0,246878.0,Completed,05/06/2026 16:37:51,,09/06/2026 15:50:34,Acute Care Symphony Support Level 1,Konrad Siddons,09/06/2026 15:50:37,system,13,,"Audit request:

Please provide an audit showing all users that have accessed patient record
DIS3159398 in Symphony between 01/04/2026 and 31/05/2026","Hello Donna,
 
I'm pleased to let you know that we've found a resolution for your case CS1794197.
 
To resolve this:

We have interrogated the Symphony audit tables.
Please find the attached spreadsheet showing details of users who have accessed data relating to the Patient with District Number DIS3159398  in Symphony between 01/04/2026 and 31/05/2026.
The spreadsheet contains tabs for:

Users who have carried out a Patient Search using the Date of Birth of the Patient in question (though these searches may be for other patients).

We also checked during the above period for Users who have accessed Patient Demographic Details for the Patient, accessed the eView data for the Patient or searched for the Patient using their District Number, NHS Number or Name - no such searches were found.

I hope this helps.

Many thanks


We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.

Kind regards,
Konrad
 
"
Audit,CS1794199,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-06 - Hosp No: DIS2198101 ,05/06/2026 16:39:42,08/06/2026 13:15:59,"2 days, 20 hrs, 36 mins","4 hrs, 36 mins","2 days, 20 hrs, 36 mins",246977.0,16577.0,246977.0,Completed,05/06/2026 16:39:42,,09/06/2026 15:48:43,Acute Care Symphony Support Level 1,Konrad Siddons,09/06/2026 15:48:45,system,14,,"Audit request:

Please provide an audit showing all users that have accessed patient record
DIS2198101 in Symphony between 01/04/2026 and 31/05/2026","Hello Donna,
 
I'm pleased to let you know that we've found a resolution for your case CS1794199.
 
To resolve this:

We have interrogated the Symphony audit tables.
Please find the attached spreadsheet showing details of users who have accessed data relating to the Patient with District Number DIS2198101 in Symphony between 01/04/2026 and 31/05/2026.
The spreadsheet contains tabs for:

Users who have carried out a Patient Search using the Date of Birth of the Patient in question (though these searches may be for other patients).

We also checked during the above period for Users who have accessed Patient Demographic Details for the Patient, accessed the eView data for the Patient or searched for the Patient using their District Number, NHS Number or Name - no such searches were found.

I hope this helps.

Many thanks
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
Audit,CS1794202,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-06 - Hosp No: DIS0794256  ,05/06/2026 16:41:50,10/06/2026 14:15:57,"4 days, 21 hrs, 34 mins","16 hrs, 18 mins","4 days, 51 mins",423247.0,58690.0,348715.0,Completed,05/06/2026 16:41:50,,11/06/2026 10:39:50,Acute Care Symphony Support Level 1,Gareth Evans,11/06/2026 10:39:52,system,15,,"Audit request:

Please provide an audit showing all users that have accessed patient record
DIS0794256 in Symphony between 01/04/2026 and 31/05/2026","Hello Donna,

I’m pleased to let you know that we’ve found a resolution for your case CS1794202.

To resolve this, I provided the requested audit.

We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.

Kind regards,
Gareth

"
Audit,CS1794203,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-06 - Hosp No: DIS2377960 ,05/06/2026 16:46:39,10/06/2026 14:14:17,"4 days, 21 hrs, 27 mins","16 hrs, 13 mins","4 days, 51 mins",422858.0,58401.0,348684.0,Completed,05/06/2026 16:46:39,,11/06/2026 10:45:59,Acute Care Symphony Support Level 1,Gareth Evans,11/06/2026 10:46:01,system,14,,"Audit request:

Please provide an audit showing all users that have accessed patient record
DIS2377960 in Symphony between 01/04/2026 and 31/05/2026 
","Hello Donna,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1794203.
 
To resolve this, I provided the requested audit.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
Audit,CS1795612,4 - Low,Closed,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Symphony,Patient Audit Request ,09/06/2026 15:35:07,10/06/2026 11:23:32,"19 hrs, 48 mins","3 hrs, 48 mins","19 hrs, 48 mins",71305.0,13705.0,71305.0,Completed,09/06/2026 15:35:07,,15/06/2026 11:08:37,Acute Care Symphony Support Level 1,Konrad Siddons,15/06/2026 11:08:39,system,12,,"Can we please have a full audit on access to the below patient between the below dates:
D1215682
01/06/2022 - 04/06/2026","Hello Laura,
 
I'm pleased to let you know that we've found a resolution for your case CS1795612.
 
To resolve this:

We have interrogated the Symphony audit tables looking for details of users who have accessed data relating to the Patient with District Number D1215682 in Symphony between 01/06/2022  and 04/06/2026 ..
We have created a document showing the results for Users who have carried out a Patient Search using the Date of Birth of the Patient in question (though these searches may be for other patients).

This has been placed on the Symphony share at location:

\\DH-SY02MFSCSLS\SymphonyDBH$\Support\CS1795612_Audit_D1215682.txt

We also checked during the above period for Users who have accessed Patient Demographic Details for the Patient, accessed the eView data for the Patient or searched for the Patient using their District Number, NHS Number or Name - no such searches were found.

I hope this helps.

Many thanks


We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.

Kind regards,
Konrad"
